index,model,crystal_name,Oxy_site_label,Oxy_site_index,Oxy_vacancy_formation_energy,Oxy_vacancy_formation_energy_pre
1208,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2CaGeO4,O1,10,4.934452970000061,5.038664817810059
1209,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2CaGeO4,O1,11,4.934452970000061,5.038664817810059
1210,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2CaGeO4,O1,12,4.934452970000061,5.038664817810059
1211,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2CaGeO4,O1,13,4.934452970000061,5.038664817810059
1212,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2CaGeO4,O1,14,4.934452970000061,5.038664817810059
1213,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2CaGeO4,O1,15,4.934452970000061,5.038664817810059
1214,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2GeO3,O2,13,4.147495839999928,4.525672435760498
1215,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2GeO3,O2,14,4.147495839999928,4.525672912597656
1216,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2GeO3,O2,16,4.147495839999928,4.525672435760498
1217,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2GeO3,O2,17,4.147495839999928,4.525672912597656
1218,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2GeO3,O2,19,4.147495839999928,4.525672435760498
1219,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2GeO3,O2,20,4.147495839999928,4.525672435760498
1220,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2GeO3,O2,22,4.147495839999928,4.525672435760498
1221,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2GeO3,O2,23,4.147495839999928,4.525672435760498
1222,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2MgGeO4,O2,10,5.144730860000331,5.087959289550781
1223,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2MgGeO4,O2,11,5.144730860000331,5.0879597663879395
1224,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2MgGeO4,O2,12,5.144730860000331,5.087959289550781
1225,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2MgGeO4,O2,13,5.144730860000331,5.087959289550781
1226,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2PdO3,O2,13,2.9281097800000087,4.940423965454102
1227,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2PdO3,O2,14,2.9281097800000087,4.940423965454102
1228,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2PdO3,O2,15,2.9281097800000087,4.940423965454102
1229,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2PdO3,O2,16,2.9281097800000087,4.940423965454102
1230,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2PdO3,O2,19,2.9281097800000087,4.94050407409668
1231,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2PdO3,O2,20,2.9281097800000087,4.94050407409668
1232,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2PdO3,O2,21,2.9281097800000087,4.940504550933838
1233,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2PdO3,O2,22,2.9281097800000087,4.940504550933838
1234,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2SiO3,O2,13,6.448574930000072,6.836095333099365
1235,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2SiO3,O2,14,6.448574930000072,6.836095333099365
1236,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2SiO3,O2,16,6.448574930000072,6.836095809936523
1237,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2SiO3,O2,17,6.448574930000072,6.836095333099365
1238,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2SiO3,O2,19,6.448574930000072,6.836095333099365
1239,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2SiO3,O2,20,6.448574930000072,6.836095809936523
1240,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2SiO3,O2,22,6.448574930000072,6.836095809936523
1241,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2SiO3,O2,23,6.448574930000072,6.836095333099365
1242,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2ZnGeO4,O1,8,4.655958080000014,4.803004741668701
1243,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2ZnGeO4,O1,10,4.655958080000014,4.803004741668701
1244,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2ZrO3,O2,13,7.560409139999942,7.107349395751953
1245,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2ZrO3,O2,14,7.560409139999942,7.107349395751953
1246,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2ZrO3,O2,15,7.560409139999942,7.107349395751953
1247,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2ZrO3,O2,16,7.560409139999942,7.107349395751953
1248,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2ZrO3,O2,19,7.560409139999942,7.107349395751953
1249,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2ZrO3,O2,20,7.560409139999942,7.107349395751953
1250,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2ZrO3,O2,21,7.560409139999942,7.107349395751953
1251,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li2ZrO3,O2,22,7.560409139999942,7.107349395751953
1252,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3AuO3,O2,20,3.181199250000086,3.221358299255371
1253,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3AuO3,O2,21,3.181199250000086,3.22135853767395
1254,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3AuO3,O2,22,3.181199250000086,3.221358299255371
1255,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3AuO3,O2,23,3.181199250000086,3.221358299255371
1256,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3AuO3,O2,24,3.181199250000086,3.22135853767395
1257,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3AuO3,O2,25,3.181199250000086,3.22135853767395
1258,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3AuO3,O2,26,3.181199250000086,3.22135853767395
1259,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3AuO3,O2,27,3.181199250000086,3.22135853767395
1260,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3BiO4,O2,9,2.798186099999961,2.8193840980529785
1261,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3BiO4,O2,11,2.798186099999961,2.8193840980529785
1262,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3BiO4,O2,13,2.798186099999961,2.8193840980529785
1263,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3BiO4,O2,15,2.798186099999961,2.8193843364715576
1264,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3VO4,O2,9,5.7290340100002,6.300800323486328
1265,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li3VO4,O2,15,5.7290340100002,6.300800323486328
1266,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4GeO4,O1,20,5.069368779999772,5.107602119445801
1267,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4GeO4,O1,21,5.069368779999772,5.107602119445801
1268,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4GeO4,O1,26,5.069368779999772,5.107602119445801
1269,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4GeO4,O1,27,5.069368779999772,5.107602119445801
1270,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4GeO4,O1,28,5.069368779999772,5.107602119445801
1271,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4GeO4,O1,29,5.069368779999772,5.107602119445801
1272,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4GeO4,O1,34,5.069368779999772,5.107602119445801
1273,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4GeO4,O1,35,5.069368779999772,5.107602119445801
1274,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4TiO4,O2,22,6.939712239999958,7.267085552215576
1275,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4TiO4,O2,23,6.939712239999958,7.267085552215576
1276,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4TiO4,O2,24,6.939712239999958,7.267085552215576
1277,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4TiO4,O2,25,6.939712239999958,7.267085075378418
1278,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4TiO4,O2,30,6.939712239999958,7.267085552215576
1279,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4TiO4,O2,31,6.939712239999958,7.267085552215576
1280,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4TiO4,O2,32,6.939712239999958,7.267086029052734
1281,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li4TiO4,O2,33,6.939712239999958,7.267085075378418
1282,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li5SbO5,O1,12,5.002255129999989,4.850446701049805
1283,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li5SbO5,O1,16,5.002255129999989,4.850446701049805
1284,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li5SbO5,O1,17,5.002255129999989,4.850446701049805
1285,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li5SbO5,O1,21,5.002255129999989,4.850446701049805
1286,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li5TaO5,O3,14,6.775227820000064,7.144575119018555
1287,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li5TaO5,O3,19,6.775227820000064,7.1445746421813965
1288,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li6ZnO4,O1,14,6.460250410000024,7.104488372802734
1289,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li6ZnO4,O1,15,6.460250410000024,7.104488372802734
1290,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li6ZnO4,O1,16,6.460250410000024,7.104488372802734
1291,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li6ZnO4,O1,17,6.460250410000024,7.104488372802734
1292,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li6ZnO4,O1,18,6.460250410000024,7.104488372802734
1293,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li6ZnO4,O1,19,6.460250410000024,7.104488372802734
1294,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li6ZnO4,O1,20,6.460250410000024,7.104487895965576
1295,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li6ZnO4,O1,21,6.460250410000024,7.104488372802734
1296,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,27,4.409549519999823,4.862454414367676
1297,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,28,4.409549519999823,4.862454891204834
1298,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,29,4.409549519999823,4.862454891204834
1299,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,30,4.409549519999823,4.862454891204834
1300,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,31,4.409549519999823,4.862454891204834
1301,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,32,4.409549519999823,4.862454891204834
1302,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,33,4.409549519999823,4.862454891204834
1303,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,34,4.409549519999823,4.862454891204834
1304,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,35,4.409549519999823,4.862454891204834
1305,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,36,4.409549519999823,4.862454891204834
1306,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,37,4.409549519999823,4.862454414367676
1307,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,38,4.409549519999823,4.862454891204834
1308,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,39,4.409549519999823,4.862454414367676
1309,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,40,4.409549519999823,4.862454414367676
1310,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,41,4.409549519999823,4.862454891204834
1311,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,42,4.409549519999823,4.862454414367676
1312,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,43,4.409549519999823,4.862454414367676
1313,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,Li8PtO6,O1,44,4.409549519999823,4.862454414367676
1314,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiAlO2,O1,8,7.037490029999967,7.118003845214844
1315,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiAlO2,O1,9,7.037490029999967,7.118003845214844
1316,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiAlO2,O1,10,7.037490029999967,7.118003845214844
1317,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiAlO2,O1,11,7.037490029999967,7.118003845214844
1318,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiAlO2,O1,12,7.037490029999967,7.118003845214844
1319,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiAlO2,O1,13,7.037490029999967,7.118003845214844
1320,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiAlO2,O1,14,7.037490029999967,7.118003845214844
1321,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiAlO2,O1,15,7.037490029999967,7.118003845214844
1322,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiCdBO3,O1,9,5.858741819999873,5.809595108032227
1323,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiCdBO3,O1,10,5.858741819999873,5.809595108032227
1324,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiCdBO3,O1,11,5.858741819999873,5.809595108032227
1325,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiGaO2,O2,12,5.0092752899999,4.940868377685547
1326,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiGaO2,O2,13,5.0092752899999,4.940868377685547
1327,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiGaO2,O2,14,5.0092752899999,4.940868377685547
1328,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiGaO2,O2,15,5.0092752899999,4.940868377685547
1329,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiIn(WO4)2,O4,28,5.838009740000084,5.814414024353027
1330,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiIn(WO4)2,O4,29,5.838009740000084,5.8144145011901855
1331,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiIn(WO4)2,O4,30,5.838009740000084,5.814414024353027
1332,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiIn(WO4)2,O4,31,5.838009740000084,5.8144145011901855
1333,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiIn(WO4)2,O4,44,5.838009740000084,5.814414024353027
1334,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiIn(WO4)2,O4,45,5.838009740000084,5.814414024353027
1335,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiIn(WO4)2,O4,46,5.838009740000084,5.814414024353027
1336,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiIn(WO4)2,O4,47,5.838009740000084,5.814414024353027
1337,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiInSiO4,O1,12,5.793107670000049,5.496980667114258
1338,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiInSiO4,O1,13,5.793107670000049,5.496980667114258
1339,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiInSiO4,O1,14,5.793107670000049,5.496981143951416
1340,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiInSiO4,O1,15,5.793107670000049,5.496980667114258
1341,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiInSiO4,O1,16,5.793107670000049,5.496981143951416
1342,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiInSiO4,O1,18,5.793107670000049,5.496981143951416
1343,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiInSiO4,O1,19,5.793107670000049,5.496981143951416
1344,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiInSiO4,O1,27,5.793107670000049,5.496981143951416
1345,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiMgVO4,O2,13,6.34810472000016,6.265393257141113
1346,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiMgVO4,O2,14,6.34810472000016,6.265393257141113
1347,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiMgVO4,O2,17,6.34810472000016,6.265393257141113
1348,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiMgVO4,O2,18,6.34810472000016,6.265393257141113
1349,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiMgVO4,O2,21,6.34810472000016,6.265393257141113
1350,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiMgVO4,O2,22,6.34810472000016,6.265393257141113
1351,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiMgVO4,O2,25,6.34810472000016,6.265392780303955
1352,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiMgVO4,O2,26,6.34810472000016,6.265392780303955
1353,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiSb3O8,O4,20,3.961730699999984,4.33779239654541
1354,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiSb3O8,O4,21,3.961730699999984,4.33779239654541
1355,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiSb3O8,O4,22,3.961730699999984,4.33779239654541
1356,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiSb3O8,O4,23,3.961730699999984,4.33779239654541
1357,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiScO2,O1,8,7.551851440000016,7.59371280670166
1358,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiScO2,O1,9,7.551851440000016,7.59371280670166
1359,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiScO2,O1,10,7.551851440000016,7.59371280670166
1360,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiScO2,O1,11,7.551851440000016,7.593712329864502
1361,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiScO2,O1,12,7.551851440000016,7.59371280670166
1362,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiScO2,O1,13,7.551851440000016,7.59371280670166
1363,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiScO2,O1,14,7.551851440000016,7.59371280670166
1364,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiScO2,O1,15,7.551851440000016,7.59371280670166
1365,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiTa3O8,O2,20,6.571999369999967,7.667326927185059
1366,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiTa3O8,O2,21,6.571999369999967,7.667326927185059
1367,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiTa3O8,O2,22,6.571999369999967,7.667327404022217
1368,.\result_GPU\split_by_vacancies\0\trainloss0.305839523056732_testmaeloss0.47129014170800654_modeldict.pth,LiTa3O8,O2,23,6.571999369999967,7.667326927185059
